clinic_name,specialty,address,lat,lng,phone
京鑫診所,urology,臺中市西屯區青海路二段２４２－３０號１樓、２樓,,,04-24520077
京順中醫診所,tcm_general,臺北市文山區興隆路３段５２號２樓,,,02-29350212
京鼎中醫診所,tcm_general,苗栗縣苗栗市青苗里６鄰中山路６２５號１樓,,,037-366876
京鼎牙醫診所,dentistry,桃園市桃園區同安里新埔６街８７號１樓、２樓,,,03-3160392
京鼎牙醫診所,dentistry,臺中市北屯區昌平路２段３－１８號１、２樓,,,04-22421598
亭美牙醫診所,dentistry,高雄市前鎮區和平二路６２號２－３樓,,,07-7261700
亮亮耳鼻喉科診所,otolaryngology,桃園市蘆竹區南崁路２４３號,,,03-2120506
亮傑牙醫診所,dentistry,臺北市信義區永吉路３８４號１樓,,,02-27629246
亮心診所,internal_medicine,臺南市永康區五王里振興路５０號 １、２樓,,,06-3035160
亮忠診所,general_clinic,高雄市三民區明誠二路２８號一樓,,,07-3490760
亮晴皮膚專科診所,dermatology,臺北市中正區汀州路２段１８５號,,,02-23688800
亮晶晶眼科診所,ophthalmology,高雄市新興區五福一路１３２號１樓.１３６號１—２樓,,,07-2226800
亮沄診所,family_medicine,臺中市西屯區玉門路４９２號１樓,,,04-24613558
亮白牙醫診所,dentistry,新北市板橋區四維路１１９號（１樓）,,,02-22586808
亰橋牙醫診所,dentistry,新北市五股區成泰路２段５９號,,,02-22951569
人一中正診所,orthopedics,高雄市苓雅區中正一路２８４號１樓,,,07-7226531
人一博愛復健科診所,rehabilitation,高雄市左營區孟子路４２６號１樓,,,07-3452463
人一文山復健科診所,rehabilitation,高雄市三民區文濱路１５－１號１－４樓,,,07-7808000
人之初牙醫診所,dentistry,高雄市鼓山區明誠四路２號２樓,,,07-5520105
人人牙醫診所,dentistry,彰化縣彰化市光華里城中街２７號,,,04-7248712
人人牙醫診所,dentistry,苗栗縣苗栗市中正路６９４號１樓,,,037-324214
人人診所,internal_medicine,新北市土城區中央路２段２０之２號１、２樓,,,02-22614108
人人診所,family_medicine,臺中市太平區中興里中興路２８號,,,04-22783830
人人診所,general_clinic,臺中市西區林森路２３９號１Ｆ,,,04-23731208
人人診所,general_clinic,臺南市佳里區鎮山里自由街１１０號,,,06-7228895
人人診所,pediatrics,雲林縣四湖鄉中正路４３５號,,,05-7877880
人仁中醫診所,tcm_general,屏東縣潮州鎮文化路１３６號,,,08-7862987
人友牙醫診所,dentistry,臺南市東區崇明路１９９號,,,06-2673818
人和堂中醫診所,tcm_general,彰化縣北斗鎮文昌里後溪巷９號１樓,,,04-8889138
人安內科診所,internal_medicine,南投縣埔里鎮中正路４０２號,,,049-2992070
人安診所,general_clinic,新北市蘆洲區民權路１３３號１樓,,,02-22881661
人德中醫診所,tcm_general,臺北市北投區中央南路１段１７９號１樓,,,02-28920649
人愛牙醫診所,dentistry,金門縣金城鎮中興路１９９號,,,082-324600
人愛診所,family_medicine,臺中市潭子區潭陽里潭興路二段３９４號,,,04-25368299
人愛診所,general_clinic,臺南市南化區南化里２２２號,,,06-5773535
人文中醫診所,tcm_general,新竹縣竹北市勝利三街７１號１樓,,,03-6577993
人文中醫診所,tcm_general,臺中市南屯區惠中路３段１３號１樓,,,04-22515262
人文新境牙醫診所,dentistry,嘉義市東區大雅路一段６０６號１、２樓,,,05-2763456
人文牙醫診所,dentistry,彰化縣埤頭鄉合興村斗苑西路２７２號,,,04-8911229
人文牙醫診所,dentistry,高雄市左營區安吉街２２９號１－２樓,,,07-5582828
人晟診所,internal_medicine,屏東縣潮州鎮中山路１７９號,,,08-7801388
人本家庭牙醫診所,dentistry,臺北市文山區木新路３段３５０號,,,02-86610274
人本自然牙醫診所,dentistry,高雄市前鎮區民權二路９８號１、２樓,,,07-5366523
人生眼科診所,ophthalmology,高雄市苓雅區和平一路１４３–６號１，２樓,,,07-7226902
人禾中醫診所,tcm_general,嘉義市東區中山路４８號１樓,,,05-2771772
人禾小兒科診所,pediatrics,新北市汐止區仁愛路１４０號１樓,,,02-86463037
人義診所,general_clinic,嘉義市西區南京路５０２－５號,,,05-2368083
人醫診所,general_surgery,苗栗縣頭份市合興里19鄰建國路2段178號1樓,,,037-670478
仁一中醫診所,tcm_general,臺中市北屯區昌平路２段１２-２３號１樓,,,04-22451399
仁一中醫診所,tcm_general,臺中市大里區東興里東明路２７１號,,,04-24870369
仁一中醫診所,tcm_general,高雄市鳳山區文德路31號１樓,,,07-7807888
仁一牙醫診所,dentistry,嘉義市東區新生路７１１號,,,05-2776076
仁一牙醫診所,orthodontics,臺北市大安區仁愛路４段４４９號６樓,,,02-27730222
仁一牙醫診所,dentistry,臺東縣臺東市傳廣路４４９號,,,089-228493
仁予中醫診所,tcm_general,新北市新莊區思源路１２８巷１３號１樓,,,02-22776646
仁亨牙醫診所,dentistry,臺北市內湖區瑞光路２８５號,,,02-26599139
仁享診所,general_clinic,臺南市永康區西勢里富強路一段２０號１、２樓,,,06-2719351
仁人中醫診所,tcm_general,新北市樹林區復興路２１號１樓,,,02-26821321
仁人中醫診所,tcm_general,新竹縣竹北市華興街１５０號１樓,,,03-6563033
仁人堂中醫診所,tcm_general,桃園市中壢區中山路２０２號１樓,,,03-4227990
仁人堂中醫診所,tcm_general,臺中市沙鹿區中山路三二０號,,,04-26655151
仁人牙醫診所,dentistry,嘉義市東區吳鳳北路２８８號,,,05-2750809
仁人牙醫診所,dentistry,宜蘭縣宜蘭市康樂路９６號,,,03-9333858
仁人牙醫診所,dentistry,臺北市內湖區成功路３段１７２之２號２樓,,,02-27929596
仁人牙醫診所,dentistry,臺南市安南區溪墘里海佃路一段１５８巷７號,,,06-2589767
仁人牙醫診所,dentistry,臺東縣臺東市知本路３段６８８號,,,089-513099
仁人診所,general_clinic,基隆市中正區中正路７４８─１號,,,02-24622294
仁仁中醫診所,tcm_general,臺中市南屯區寶山東二街２７號１樓,,,04-23829338
仁仁中醫診所,tcm_general,高雄市新興區林森一路１９７號１–２樓,,,07-2360230
仁仁家庭醫學科診所,family_medicine,臺中市烏日區中山路二段４３號,,,04-23377695
仁仁小兒科診所,pediatrics,彰化縣員林市中山里中山路一段８２０號,,,04-8327386
仁仁牙醫診所,dentistry,彰化縣社頭鄉仁雅村中山路一段４８８號,,,04-8738171
仁仁牙醫診所,dentistry,新北市永和區福和路２０８號１樓,,,02-29295121
仁仁牙醫診所,dentistry,臺南市東區東興路１３１、１３３號,,,06-2362134
仁仁牙醫診所,dentistry,花蓮縣花蓮市信義街３２之２號,,,03-8325900
仁仁牙醫診所,dentistry,金門縣金湖鎮市港路５０號,,,082-331441
仁仲牙醫診所,dentistry,南投縣埔里鎮東華路94號,,,049-2988671
仁佑中醫診所,tcm_general,臺北市士林區社子街４１之１號（實際使用：１樓）,,,02-88115240
仁佑耳鼻喉科診所,otolaryngology,新北市板橋區四川路２段３３號１樓及３９號１樓,,,02-8966-3577
仁佑診所,internal_medicine,宜蘭縣三星鄉三星路５段６７號,,,03-9892573
仁佑診所,internal_medicine,屏東縣屏東市民族路３０５號,,,08-7320830
仁佑診所,family_medicine,彰化縣花壇鄉忠孝街１００號及１００－１號及１００－２號,,,04-7878555
仁佑診所,general_clinic,高雄市湖內區中正路一段１２０號,,,07-6998897
仁佑骨外科診所,general_surgery,臺南市仁德區仁德里中正路二段８０１號１樓,,,06-2797805
仁佳診所,internal_medicine,新北市三重區正義北路３０號１、２樓；３０之１號１、２樓,,,02-29819996
仁信牙醫診所,dentistry,臺中市北屯區興安路１段２８０號１樓,,,04-22451968
仁偉牙醫診所,dentistry,臺北市大同區民權西路１４４巷１、３號１樓,,,02-25538658
仁傑小兒專科診所,pediatrics,基隆市中山區安一路４９號,,,02-24254123
仁傑牙醫診所,dentistry,雲林縣斗南鎮延平路二段１９７號,,,05-5960062
仁傑診所,orthopedics,臺中市南區高工路２３６號１樓、２４０號１、２樓,,,04-22603311
仁元診所,neurology,高雄市仁武區八德中路１９０號１樓,,,07-3736232
仁光中醫診所,tcm_general,屏東縣屏東市廣東南路２６０號１樓,,,08-7221138
仁光牙醫診所,dentistry,新竹縣竹北市竹義里博愛路３５０號,,,03-5554104
仁化診所,general_clinic,臺中市大里區仁化路５３４號１樓,,,04-24917887
仁厚診所,family_medicine,高雄市旗山區延平一路１３７號,,,07-6613515
仁友牙醫診所,dentistry,屏東縣屏東市豐田里廣東路１４０號,,,08-7228081
仁友牙醫診所,dentistry,臺中市西區忠明里美村路一段５６號１Ｆ,,,04-23219833
仁友皮膚科診所,dermatology,臺北市士林區美德街２２之１號１樓,,,02-28816131
仁合中醫診所,tcm_general,新北市三峽區文化路１１２號１樓,,,02-26717051
仁合堂中醫診所,tcm_general,臺中市清水區中山路４３１、４３３號１樓,,,04-26236161
仁合婦產科診所,obstetrics_gynecology,臺中市東勢區中山路５６號１樓,,,04-25887589
仁同小兒科診所,pediatrics,高雄市仁武區永仁街６９４號１樓,,,07-3734890
仁和中醫診所,tcm_general,臺中市大里區仁化路６０６號１、２樓,,,04-24924111
仁和內科外科診所,internal_medicine,臺東縣太麻里鄉外環路２２０號,,,089-780310
仁和堂中醫診所,tcm_general,新竹市東區經國路一段７０２號一樓,,,03-5335193
仁和堂中醫診所,tcm_general,桃園市中壢區中山東路三段１１１號１樓,,,03-4368265
仁和堂中醫診所,tcm_general,臺北市松山區八德路４段２０１號１樓,,,02-25288868
仁和堂中醫診所,tcm_general,臺南市歸仁區後市里中山路二段２１９號,,,06-2396399
仁和堂中醫診所,tcm_general,花蓮縣花蓮市中山路３１４號,,,03-8359603
仁和堂中醫診所,tcm_general,高雄市楠梓區德賢路２２０巷２號１樓,,,07-3656838
仁和牙醫診所,dentistry,南投縣南投市彰南路二段３６４號,,,049-2239922
仁和牙醫診所,dentistry,新北市土城區中央路２段２２３之１號１、２樓,,,02-82611179
仁和牙醫診所,dentistry,臺中市南區國光里仁和路２２２號１樓,,,04-22877843
仁和牙醫診所,dentistry,臺南市東區仁和里仁和路１２５－５號１樓,,,06-3362555
仁和牙醫診所,dentistry,高雄市阿蓮區清蓮里民生路２５號,,,07-6318082
仁和診所,internal_medicine,嘉義市東區吳鳳北路４２３號,,,05-2782762
仁和診所,general_clinic,宜蘭縣羅東鎮中山路３段２５９號,,,03-9540168
仁和診所,family_medicine,臺南市南區永寧里灣裡路２２４號１樓,,,06-2622640
仁和醫院,tcm_general,彰化縣田中鎮中路里中州路一段１５７號,,,04-8742108
仁善美中醫診所,tcm_general,臺北市萬華區康定路２１７號、２１７號２樓,,,02-23088663
仁壽中醫診所,tcm_general,苗栗縣後龍鎮中龍里１７鄰中龍街１８４號１樓,,,037-733221
仁壽堂中醫診所,tcm_general,臺南市仁德區後壁里中正路二段３２３號,,,06-2794137
仁壽診所,family_medicine,宜蘭縣羅東鎮中正南路１９７號,,,03-9544175
仁大耳鼻喉科診所,otolaryngology,新北市新莊區幸福路７８４號（１樓、２樓）,,,02-89914303
仁安中醫診所,tcm_general,嘉義縣太保市健康路２１２號,,,05-3621331
仁安中醫診所,tcm_general,宜蘭縣頭城鎮城北里纘祥路６７之２號,,,03-9771442
仁安中醫診所,tcm_general,新北市新店區光明街１７８號,,,02-29112867
仁安中醫診所,tcm_general,新竹縣湖口鄉湖鏡村湖口老街２５７號,,,03-5692603
仁安中醫診所,tcm_general,臺南市東區東明里東寧路２３５號１樓,,,06-2344205
仁安堂中醫診所,tcm_general,彰化縣彰化市南興里天祥路２４７號,,,04-7633628
仁安堂中醫診所,tcm_general,新北市三重區三和路４段１３３號１樓,,,02-22861000
仁安堂中醫診所,tcm_general,桃園市八德區介壽路１段８１１號１樓,,,03-2182000
仁安堂中醫診所,tcm_general,臺中市清水區清水里中山路７７．７７–１號,,,04-26236651
仁安堂中醫診所,tcm_general,臺南市歸仁區後市里中山路２段２２５號１樓,,,06-2394391
仁安牙醫診所,dentistry,彰化縣員林市中山里民權街４３之１號,,,04-8351850
仁安牙醫診所,dentistry,新北市土城區廣興街２９號,,,02-89661921
仁安牙醫診所,dentistry,臺中市豐原區中正路６４號,,,04-25205069
仁安牙醫診所,dentistry,臺北市中正區濟南路２段３－５號,,,02-23973393
仁安診所,family_medicine,臺中市北屯區廍子路３２７號、３２９號１樓,,,04-24392103
仁安診所,general_clinic,臺北市大安區和平東路２段１７５巷３４號１樓,,,02-27065995
仁安診所,general_clinic,臺南市安南區城中里安中路六段６５３號１樓,,,06-2575727
仁安診所,internal_medicine,高雄市楠梓區後昌路１１８２號１樓、Ｂ１,,,07-3684128
仁安醫院,internal_medicine,新北市土城區中央路１段６２．６４號,,,02-22627088
仁宏牙醫診所,dentistry,新北市板橋區重慶路７６巷６號,,,02-29588088
仁宏牙醫診所,dentistry,臺北市內湖區康樂街８５巷４號,,,02-26311219
仁宏診所,internal_medicine,宜蘭縣頭城鎮纘祥路７９－２號,,,03-9776568
仁宏診所,internal_medicine,臺中市太平區太平里太平路５８７號,,,04-22759241
仁宗耳鼻喉科診所,otolaryngology,彰化縣員林市民生里南昌東路３９號,,,04-8318211
仁寶中醫診所,tcm_general,臺南市麻豆區巷口里中正路１８號１樓,,,06-5720856
仁山中醫診所,tcm_general,新北市新莊區幸福路７９３號,,,02-29900120
仁山診所,family_medicine,屏東縣高樹鄉南興路１４３之５號,,,08-7965597
