clinic_name,address,phone,specialties
全家牙醫診所,臺南市仁德區中正路２段２５２號,06-2706633,牙科
全家牙醫診所,臺東縣臺東市新生路６６８號,089-339960,牙科
全家牙醫診所,高雄市岡山區柳橋東路１９－１號,07-6219819,牙科
全家牙醫診所,高雄市鼓山區九如四路１５９０－１號２－３樓,07-5888807,牙科
全家福牙醫診所,新北市新莊區新泰路３４４號１樓,02-29980899,牙科
全家福牙醫診所,桃園市中壢區中北路二段４６０號,03-4368005,牙科
全家福牙醫診所,臺北市大安區師大路１０５巷１號１樓,02-23660341,牙科
全家福診所,桃園市中壢區龍東路１０４號１－２樓,03-4378992,不分科
全家美學牙醫診所,臺中市北屯區中清路二段４２１號１、２樓,04-22922889,牙科
全家聯合牙醫診所,新北市蘆洲區得勝街１６１號１樓,02-82850101,牙科
全家聯合診所,臺北市大安區和平東路２段３５３號,02-27067575,兒科
全家親子診所,桃園市桃園區中正路６０５號,03-3358585,不分科
全家診所,臺中市龍井區臺灣大道五段１０９巷２５號、２７號１樓,04-26330053,家醫科
全康診所,新北市新店區溪園路３７９號１樓、３８３號１樓,02-82180607,不分科
全御診所,桃園市龜山區文化三路５５號１、２樓及文二三街２號１樓,03-3277599,復健科
全德中醫診所,嘉義縣中埔鄉和睦村中華路８３６號１樓,05-2399950,中醫一般科
全德中醫診所,彰化縣花壇鄉花壇村中正路２８７號,04-7863570,中醫一般科
全德中醫診所,臺中市豐原區南陽里南陽路２８７號,04-25267652,中醫一般科
全德中醫診所,臺北市大安區羅斯福路３段３７號３樓,02-23682482,中醫一般科
全德耳鼻喉科診所,新北市板橋區重慶路２１７號,02-29569948,耳鼻喉科
全心中醫診所,新北市板橋區國慶路１５９號１樓,02-29558802,中醫一般科
全心中醫診所,臺北市萬華區萬大路１３８號１樓、１３８之１號１樓,02-23375592,中醫一般科
全心中醫診所,臺南市東區仁和路７６－５號,06-2902226,中醫一般科
全心圓診所,臺北市內湖區瑞光路２６巷３６弄２號３樓及２之１號３樓,02-27909966,內科
全心堂中醫診所,新北市三重區自強路３段３５、３７號１樓,02-89829966,中醫一般科
全心牙醫診所,苗栗縣頭份市仁愛路１０２、１０４號１樓,037-676226,牙科
全心診所,桃園市觀音區大觀路二段１８２號１樓,03-4834783,不分科
全恩親子眼科診所,基隆市中正區新豐街２５１巷４弄１號、３號、５號,02-24696808,不分科;眼科
全慶中醫診所,高雄市前鎮區瑞隆路５４８號,07-7156356,中醫一般科
全成內兒科診所,基隆市仁愛區仁五路８號２樓－３,02-24280977,兒科;內科
全斌牙醫診所,彰化縣員林市育英路９６之９號,04-8319707,牙科
全新圓診所,臺北市內湖區瑞光路２６巷３６弄２號２樓、２之１號２樓,02-27906100,內科
全新生活診所,臺中市西屯區何仁里寧夏路１９９號１樓,04-23156988,精神科
全新精神專科診所,桃園市桃園區春日路１３１１號,03-3586944,精神科
全方位牙醫診所,臺中市北區崇德路一段５１３號１樓、２ 樓,04-22310880,牙科
全方位牙醫診所,臺北市大安區泰順街４４巷２號３樓之１、３樓之２,02-23696667,牙科
全方位美學牙醫診所,桃園市桃園區復興路５７號１樓及５９號１樓,03-3351388,牙科
全昌堂中醫診所,臺北市萬華區內江街２號（實際營業：１、２、３樓）、內江街４號,02-23753383,中醫一般科
全春牙醫診所,臺中市沙鹿區沙田路８７號,04-26354954,牙科
全植美牙醫診所,臺南市北區長榮路四段１６９號１樓,06-2087878,牙科
全樂牙醫診所,彰化縣大村鄉擺塘村中正西路９０號,04-8528942,牙科
全欣牙醫診所,新北市新莊區中安街２９之１號１樓、２樓,02-29922606,牙科
全民中醫診所,臺中市北屯區平順里昌平路一段９７－６號,04-22439620,中醫一般科
全民牙醫診所,南投縣埔里鎮中山路三段92號,049-2994577,牙科
全民牙醫診所,彰化縣埔心鄉義民村員鹿路二段２１２號,04-8298287,牙科
全民牙醫診所,臺中市大里區新仁里立仁路４３－２號,04-22783515,牙科
全民牙醫診所,臺南市西港區新興街９５之２號,06-7961718,牙科
全民診所,嘉義縣水上鄉中庄村中庄７１之２１號,05-2891966,家醫科
全民診所,臺南市永康區中興里中華一路８８號１樓,06-3127000,外科
全民診所,雲林縣台西鄉中山路３９１號,05-6983885,外科;家醫科
全民醫院,新北市三重區三和路４段１０３之２號１樓、２樓、３樓,02-22821575,內科;外科;家醫科;復健科;泌尿科
全民醫院,臺中市北屯區中清路二段５１６號,04-22916666,內科;外科;家醫科
全泰中醫診所,新北市板橋區中山路２段７８號（１樓）,02-89532998,中醫一般科
全泰診所,新北市板橋區館前西路１４０、１４２號（１樓）,02-29660882,不分科
全煜耳鼻喉科診所,臺北市松山區復興北路７３號２樓,02-87729068,耳鼻喉科
全球健康診所,臺中市潭子區南環路５號１樓（部分）,04-25340212,家醫科
全球牙醫診所,新北市新莊區新泰路２００號１樓及２０２號１、２樓,02-29902333,牙科
全球牙醫診所,臺中市龍井區國際街１１３號１樓,04-26310202,牙科
全生中醫診所,臺北市大同區重慶北路２段１８４號,02-25531397,中醫一般科
全生中醫診所,雲林縣虎尾鎮中山里和平路１５９號,05-6322978,中醫一般科
全生內兒科診所,臺中市中區柳原里公園路３０－１號,04-22201528,兒科;內科
全生醫院,雲林縣北港鎮中正路１００號,05-7832851,內科;家醫科
全相中醫診所,臺北市大安區安和路１段１１２巷１９號,02-27553586,中醫一般科
全真中醫診所,臺中市大里區仁化路４０７號１樓,04-24916088,中醫一般科
全真中醫診所,高雄市仁武區仁雄路１３－２４號,07-3732025,中醫一般科
全禾中醫診所,臺北市北投區光明路１６６號（１、２層）、１６６－１號,02-28971599,中醫一般科
全統牙醫診所,高雄市苓雅區武廟路７９號,07-7115886,牙科
全美牙醫診所,南投縣南投市南陽路４８６號,049-2244185,牙科
全美牙醫診所,新竹市東區振興里南大路５８６號,03-5620119,牙科
全美牙醫診所,桃園市平鎮區中豐路山頂段１９８號,03-4692678,牙科
全美牙醫診所,澎湖縣馬公市新生路２０－２號,06-9272690,牙科
全美牙醫診所,臺北市中山區德惠街１７號,02-25932124,牙科
全美牙醫診所,臺南市東區崇文里崇德路１８街３５號,06-2608910,牙科
全美診所,臺南市學甲區華宗路３７３號,06-7835119,不分科
全聯中醫診所,臺中市大雅區中清東路２０５號１樓,04-25686000,中醫一般科
全聯牙醫診所,苗栗縣後龍鎮北龍里１鄰中華路６０－１５號１樓,037-726351,牙科
全育牙醫診所,臺中市大里區東興里益民路二段３３３–１，３３３–２號,04-24810136,牙科
全能家庭醫學科診所,臺中市烏日區公園路２４０號１樓,04-23362629,家醫科
全興中醫診所,臺南市永康區新中街５９號,06-2539188,中醫一般科
全興診所,新竹市香山區牛埔東路300號1樓,03-5304687,不分科
全英眼科診所,新北市林口區中山路１９６號１、２樓,02-26010365,眼科
全裕診所,新北市中和區中和路２９４號１、２樓,02-82313668,內科
全視界眼科診所,臺南市麻豆區東角里興中路１７１－９號１樓,06-5719666,眼科
全誼中醫診所,彰化縣員林市員東路二段７７號１、２樓,04-8370779,中醫一般科
全鴻牙醫診所,新北市三重區力行路２段１６４號,02-82871559,牙科
八寶堂中醫診所,高雄市左營區孟子路１６６號１樓,07-3455885,中醫一般科
八德仁德風澤中醫診所,桃園市八德區仁德二路１１號１樓,03-2717017,中醫一般科
八德彤顏診所,桃園市八德區介壽路一段７８０號１樓、２樓,03-3639739,家醫科;皮膚科
八德慶鴻診所,桃園市八德區興豐路３２６號１樓,03-3650198,不分科
八德桃鶯康澤復健科診所,桃園市八德區桃鶯路４５號１－２樓及４７號１－２樓,03-2753053,復健科
八德榮譽國民之家醫務室,桃園市八德區榮興路１１００號,03-3654532,眼科;骨科
八德牙醫診所,臺北市松山區八德路４段６３６號１、２層,02-27664466,牙科
八德診所,高雄市仁武區八德中路１９０號１－２樓,07-3736232,外科;骨科
八德誠泰中醫診所,桃園市八德區介壽路一段８２０號１樓,03-3660577,中醫一般科
八德身心診所,桃園市八德區介壽路一段９３５號１樓,03-3775953,精神科
八德金鶯診所,桃園市八德區興豐路４９３號１樓,03-3655225,兒科;精神科
八德風澤中醫診所,桃園市八德區福國北街１００號１樓,03-3668732,中醫一般科
八斗子診所,基隆市中正區北寧路３７８之１號(２F),02-24698789,家醫科
八號牙醫診所,臺北市大安區通安街１９巷１號,02-27081227,牙科
八通關中醫診所,臺北市中山區南京東路２段２１巷１３號１樓,02-21001060,中醫一般科
八里世家牙醫診所,新北市八里區中山路２段３６１號１樓,02-26102588,牙科
公仁診所,澎湖縣馬公市長安里民生路２７－３號,06-9272002,家醫科
公園內科診所,臺南市北區興南里公園路３１５號一、二、三樓,06-2229618,內科
公園景福牙醫診所,臺北市中正區公園路３２號６樓之１,02-23885488,牙科
公園牙醫診所,新北市新莊區公園路３３號１樓,02-89917523,牙科
公園牙醫診所,臺南市北區和緯路２段４８６、４８８號１樓,06-2833441,牙科
公園診所,彰化縣田中鎮新福路５７號,04-8752200,不分科
公園診所,新北市新莊區公園路５８號１樓,02-29943101,不分科
公所前牙醫診所,彰化縣大村鄉大村村大義街１５號１樓及２樓,04-8538002,牙科
公益中醫診所,臺中市西區向上北路２３１號１樓,04-23016858,中醫一般科
公益諾貝爾眼科診所,臺中市南屯區公益路二段３３０號１樓－４樓,04-22593456,眼科
公祥診所,新北市淡水區中山路３８、３８－１、３８－２、３８－３、４０號,02-26226551,內科;婦產科;骨科
公館得心身醫學診所,臺北市大安區羅斯福路３段２８１號３樓之１、３樓之２,02-23681515,精神科
公館牙醫診所,苗栗縣公館鄉館東村大同路１７８號１樓,037-231111,牙科
公館診所,苗栗縣公館鄉館東村５鄰安東街８號,037-228834,復健科
六丼中醫診所,新北市林口區忠孝路３０８巷１９號１樓,02-26089833,中醫一般科
六佳牙醫診所,新竹縣竹北市福興東路二段５２號１樓,03-6583234,牙科
六合中醫診所,高雄市岡山區岡山路１９７號,07-6232577,中醫一般科
六合堂中醫診所,新北市板橋區中正路３３２之４號（１樓）,02-29668397,中醫一般科
六合牙醫診所,雲林縣大埤鄉南和村民生路５１–５號,05-5916197,牙科
六和堂中醫診所,屏東縣屏東市廣東路４３－３號,08-7215533,中醫一般科
六和堂中醫診所,雲林縣西螺鎮福興路１１１－５號,05-5863308,中醫一般科
六善堂中醫診所,新北市蘆洲區中華街７號１樓,02-22898651,中醫一般科
六安堂中醫診所,宜蘭縣宜蘭市神農里光復路２３號,03-9334565,中醫一般科
六安堂中醫診所,新北市板橋區忠孝路３９號１樓,02-29557797,中醫一般科
六安堂中醫診所,臺中市梧棲區中興路１７８巷９０號１樓,04-26568780,中醫一般科
六安堂內科中醫診所,臺南市東區東榮街５４號,06-2340665,中醫一般科
六必居中醫診所,高雄市左營區文學路２５５號１樓、２５７號１樓,07-3482678,中醫一般科
六甲宏仁診所,臺南市六甲區六甲里中正路３３９號,06-6981505,不分科
六福中醫診所,宜蘭縣羅東鎮成功里南門路３７號,03-9571130,中醫一般科
六福中醫診所,新北市三重區集成路１０號,02-29731088,中醫一般科
六福堂中醫診所,新北市三重區正義北路２１１號１樓,02-29840011,中醫一般科
六福堂中醫診所,臺中市潭子區中山路二段３７９號,04-25346006,中醫一般科
六福診所,嘉義市西區興業西路３３３號１樓,05-2853300,外科;家醫科
六福診所,新北市蘆洲區中正路４５號１樓,02-82852066,不分科
六竹診所,新竹縣竹北市嘉豐二街１段４８號,03-5505550,精神科
六節中醫診所,臺北市中正區汀州路２段１９８號,02-23629900,中醫一般科
六興堂中醫診所,臺南市安南區淵中里安中路３段３６５、３６７號１樓,06-2556625,中醫一般科
六順中醫診所,宜蘭縣宜蘭市宜興路１段５５號,03-9366696,中醫一般科
六順診所,桃園市龜山區文七五街８６號１樓至３樓,03-3277696,不分科
六順診所,臺南市學甲區慈福里濟生路９４號１、２樓,06-7832136,不分科
六龜再生診所,高雄市六龜區光復路３０號１樓,07-6892201,不分科
共和診所,新北市蘆洲區中正路４號１樓、１０號１樓,02-22822775,復健科;骨科
共安診所,臺南市麻豆區中興里興國路３６－２號,06-5720857,家醫科
